date,A,B,C
1987-01-02,1017.7,1035.3,1053.0
1987-01-05,1041.41,1083.54,1126.6
1987-01-06,1043.81,1088.64,1134.49
1987-01-07,1054.35,1110.63,1168.87
1987-01-08,1062.36,1127.62,1195.63
1987-01-09,1068.31,1140.36,1215.84
1987-01-12,1074.83,1154.16,1237.97
1987-01-13,1073.43,1151.05,1233.02
1987-01-14,1084.49,1174.87,1271.24
1987-01-15,1096.31,1200.37,1312.68
1987-01-16,1099.6,1207.57,1324.36
1987-01-19,1112.24,1235.34,1370.05
1987-01-20,1111.02,1232.62,1365.53
1987-01-21,1106.02,1221.65,1347.24
1987-01-22,1131.13,1277.0,1438.85
1987-01-23,1115.4,1241.49,1378.85
1987-01-26,1113.4,1237.03,1371.4
1987-01-27,1130.54,1275.0,1434.62
1987-01-28,1137.33,1290.43,1460.59
1987-01-29,1132.55,1279.59,1442.19
1987-01-30,1131.87,1278.05,1439.59
1987-02-02,1242.46,1401.9,1579.47
1987-02-03,1240.35,1397.27,1571.57
1987-02-04,1256.72,1434.3,1633.96
1987-02-05,1263.51,1449.93,1660.59
1987-02-06,1258.46,1438.33,1640.67
1987-02-09,1250.03,1419.06,1607.69
1987-02-10,1236.15,1387.55,1554.15
1987-02-11,1247.28,1412.53,1595.96
1987-02-12,1238.67,1393.04,1562.76
1987-02-13,1257.0,1434.27,1632.15
1987-02-17,1283.02,1493.65,1733.51
1987-02-18,1282.76,1492.9,1732.29
1987-02-19,1283.41,1494.55,1735.07
1987-02-20,1283.02,1493.65,1733.5
1987-02-23,1269.04,1461.24,1676.99
1987-02-24,1271.32,1466.35,1685.88
1987-02-25,1276.41,1477.93,1705.94
1987-02-26,1271.68,1467.15,1687.18
1987-02-27,1277.28,1480.06,1709.28
1987-03-02,1371.49,1566.78,1786.3
1987-03-03,1376.98,1579.16,1807.56
1987-03-04,1398.74,1629.22,1893.42
1987-03-05,1407.97,1650.73,1930.72
1987-03-06,1408.67,1652.38,1933.42
1987-03-09,1397.26,1625.61,1886.24
1987-03-10,1409.7,1654.55,1936.42
1987-03-11,1407.02,1648.26,1925.38
1987-03-12,1411.38,1658.64,1943.48
1987-03-13,1404.89,1643.55,1916.85
1987-03-16,1396.88,1624.65,1883.88
1987-03-17,1417.41,1672.41,1966.96
1987-03-18,1418.97,1675.92,1973.26
1987-03-19,1425.22,1690.84,1999.5
1987-03-20,1445.03,1737.85,2082.88
1987-03-23,1459.48,1772.78,2145.58
1987-03-24,1461.81,1778.45,2155.87
1987-03-25,1455.67,1763.51,2128.93
1987-03-26,1458.29,1770.03,2140.64
1987-03-27,1434.96,1713.57,2038.1
1987-03-30,1401.38,1633.38,1895.02
1987-03-31,1413.43,1661.63,1944.11
1987-04-01,1516.92,1769.91,2058.41
1987-04-02,1523.44,1785.13,2084.76
1987-04-03,1558.63,1867.61,2229.24
1987-04-06,1566.58,1886.84,2263.57
1987-04-07,1539.32,1821.18,2145.18
1987-04-08,1542.24,1828.1,2157.62
1987-04-09,1519.42,1773.99,2061.83
1987-04-10,1517.44,1769.55,2053.99
1987-04-13,1481.78,1686.39,1909.18
1987-04-14,1448.3,1610.16,1779.55
1987-04-15,1475.67,1671.03,1880.45
1987-04-16,1488.51,1700.1,1929.53
1987-04-20,1484.19,1690.41,1912.94
1987-04-21,1520.4,1772.9,2052.96
1987-04-22,1489.84,1701.81,1929.38
1987-04-23,1487.91,1697.38,1921.85
1987-04-24,1460.38,1634.58,1815.38
1987-04-27,1461.99,1638.18,1821.37
1987-04-28,1465.5,1646.04,1834.48
1987-04-29,1476.19,1670.07,1874.66
1987-04-30,1495.83,1714.5,1949.65
1987-05-01,1594.07,1810.32,2042.68
1987-05-04,1601.41,1826.98,2071.07
1987-05-05,1634.55,1902.43,2199.48
1987-05-06,1635.21,1904.14,2202.34
1987-05-07,1630.96,1894.43,2185.38
1987-05-08,1623.62,1877.19,2155.66
1987-05-11,1613.71,1854.1,2115.99
1987-05-12,1623.23,1876.17,2153.66
1987-05-13,1626.97,1884.8,2168.73
1987-05-14,1628.43,1888.19,2174.59
1987-05-15,1590.82,1800.77,2023.67
1987-05-18,1586.52,1791.04,2007.28
1987-05-19,1547.65,1703.28,1859.54
1987-05-20,1539.91,1686.08,1831.47
1987-05-21,1550.69,1709.85,1870.11
1987-05-22,1561.7,1734.13,1909.94
1987-05-26,1600.12,1819.63,2051.09
1987-05-27,1598.04,1814.9,2043.09
1987-05-28,1609.23,1840.49,2086.2
1987-05-29,1605.52,1832.2,2072.01
1987-06-01,1703.99,1928.53,2165.93
1987-06-02,1695.98,1910.21,2135.17
1987-06-03,1725.49,1976.5,2246.42
1987-06-04,1734.98,1998.24,2283.71
1987-06-05,1725.26,1976.06,2245.57
1987-06-08,1744.42,2020.12,2320.57
1987-06-09,1747.73,2027.8,2333.8
1987-06-10,1748.78,2030.43,2338.23
1987-06-11,1756.12,2047.69,2367.93
1987-06-12,1773.16,2087.21,2436.6
1987-06-15,1782.02,2108.3,2473.39
1987-06-16,1791.47,2130.85,2512.96
1987-06-17,1791.83,2131.49,2514.22
1987-06-18,1797.02,2143.86,2536.09
1987-06-19,1804.57,2161.86,2568.05
1987-06-22,1820.27,2199.7,2635.33
1987-06-23,1813.17,2182.32,2604.24
1987-06-24,1803.92,2160.06,2564.39
1987-06-25,1816.19,2189.65,2616.96
1987-06-26,1805.66,2164.03,2571.16
1987-06-29,1809.99,2174.42,2589.68
1987-06-30,1787.0,2119.41,2491.27
1987-07-01,1880.4,2203.87,2564.06
1987-07-02,1897.13,2243.1,2632.26
1987-07-06,1892.77,2232.78,2613.84
1987-07-07,1908.1,2269.18,2677.62
1987-07-08,1913.64,2282.34,2700.91
1987-07-09,1908.85,2270.93,2680.65
1987-07-10,1914.2,2283.42,2702.9
1987-07-13,1909.6,2272.46,2683.44
1987-07-14,1928.51,2317.45,2763.14
1987-07-15,1926.96,2313.51,2756.23
1987-07-16,1941.03,2347.52,2816.87
1987-07-17,1952.68,2375.92,2867.86
1987-07-20,1932.76,2327.69,2780.39
1987-07-21,1915.17,2285.33,2704.2
1987-07-22,1914.6,2284.19,2702.04
1987-07-23,1910.58,2274.36,2684.75
1987-07-24,1919.56,2295.97,2722.87
1987-07-27,1928.19,2316.41,2759.36
1987-07-28,1938.61,2341.42,2804.06
1987-07-29,1959.16,2391.29,2893.51
1987-07-30,1974.05,2427.64,2959.48
1987-07-31,1977.8,2436.87,2976.65
1987-08-03,2070.73,2519.62,3044.96
1987-08-04,2062.03,2498.45,3006.29
1987-08-05,2076.47,2533.43,3069.72
1987-08-06,2100.14,2591.45,3175.01
1987-08-07,2106.02,2606.22,3202.0
1987-08-10,2138.66,2687.01,3350.57
1987-08-11,2173.31,2774.34,3513.74
1987-08-12,2167.23,2758.8,3483.88
1987-08-13,2181.96,2796.32,3554.95
1987-08-14,2177.6,2785.42,3533.97
1987-08-17,2178.47,2787.37,3537.86
1987-08-18,2146.88,2706.25,3383.61
1987-08-19,2150.75,2715.72,3401.54
1987-08-20,2183.44,2798.28,3556.65
1987-08-21,2190.42,2815.91,3590.44
1987-08-24,2173.56,2772.83,3507.86
1987-08-25,2195.95,2829.95,3616.6
1987-08-26,2181.67,2792.88,3545.72
1987-08-27,2160.95,2739.53,3444.31
1987-08-28,2132.64,2667.76,3308.95
1987-08-31,2150.55,2712.84,3392.67
1987-09-01,2206.89,2703.7,3289.39
1987-09-02,2195.2,2675.04,3236.76
1987-09-03,2185.1,2650.7,3192.42
1987-09-04,2161.06,2592.65,3087.39
1987-09-08,2139.67,2541.32,2995.69
1987-09-09,2142.02,2547.16,3005.88
1987-09-10,2163.87,2599.38,3098.16
1987-09-11,2196.98,2678.92,3240.36
1987-09-14,2204.45,2697.14,3273.42
1987-09-15,2168.07,2607.86,3111.05
1987-09-16,2148.34,2560.66,3026.43
1987-09-17,2148.77,2561.68,3028.55
1987-09-18,2148.34,2560.66,3026.43
1987-09-21,2118.91,2490.5,2901.74
1987-09-22,2180.15,2634.2,3153.03
1987-09-23,2191.7,2662.12,3203.17
1987-09-24,2181.62,2637.63,3159.28
1987-09-25,2184.67,2645.01,3172.24
1987-09-28,2205.43,2695.27,3262.65
1987-09-29,2195.06,2670.2,3216.97
1987-09-30,2195.94,2672.61,3221.15
1987-10-01,2335.2,2867.43,3491.53
1987-10-02,2340.57,2880.33,3515.27
1987-10-05,2340.57,2880.62,3515.62
1987-10-06,2277.38,2725.07,3230.85
1987-10-07,2272.6,2713.35,3210.18
1987-10-08,2241.23,2638.73,3077.6
1987-10-09,2219.27,2586.75,2986.81
1987-10-12,2207.29,2558.81,2938.42
1987-10-13,2243.93,2643.77,3084.46
1987-10-14,2177.73,2487.52,2811.18
1987-10-15,2126.77,2370.85,2613.55
1987-10-16,2017.03,2126.18,2208.97
1987-10-19,1604.14,1255.94,852.66
1987-10-20,1689.64,1389.94,989.09
1987-10-21,1843.4,1642.91,1259.11
1987-10-22,1771.14,1514.11,1111.04
1987-10-23,1770.96,1513.81,1110.6
1987-10-26,1624.33,1263.12,834.72
1987-10-27,1663.64,1324.38,895.41
1987-10-28,1664.3,1325.44,896.48
1987-10-29,1746.35,1456.0,1028.98
1987-10-30,1796.47,1539.57,1117.48
1987-11-02,1926.25,1691.22,1274.94
1987-11-03,1889.07,1625.94,1201.25
1987-11-04,1875.09,1601.87,1174.58
1987-11-05,1916.72,1672.84,1252.69
1987-11-06,1886.05,1619.31,1192.56
1987-11-09,1831.54,1525.71,1089.17
1987-11-10,1800.22,1473.38,1033.18
1987-11-11,1822.01,1509.18,1070.79
1987-11-12,1871.93,1591.73,1158.7
1987-11-13,1850.22,1554.8,1118.38
1987-11-16,1858.73,1568.95,1133.7
1987-11-17,1830.66,1521.57,1082.46
1987-11-18,1849.52,1553.07,1116.01
1987-11-19,1808.09,1483.49,1041.02
1987-11-20,1822.73,1507.52,1066.42
1987-11-23,1830.21,1519.88,1079.54
1987-11-24,1855.83,1562.44,1124.88
1987-11-25,1838.57,1533.38,1093.49
1987-11-27,1810.26,1486.15,1042.97
1987-11-30,1734.59,1362.06,912.29
1987-12-01,1848.16,1483.7,1034.66
1987-12-02,1859.62,1502.24,1054.01
1987-12-03,1793.98,1396.18,942.39
1987-12-04,1783.75,1380.13,926.18
1987-12-07,1822.28,1439.75,986.2
1987-12-08,1871.3,1517.21,1065.78
1987-12-09,1902.92,1568.64,1119.92
1987-12-10,1860.49,1498.84,1045.11
1987-12-11,1874.44,1521.32,1068.63
1987-12-14,1929.18,1610.16,1162.24
1987-12-15,1934.19,1618.38,1171.19
1987-12-16,1976.16,1688.61,1247.43
1987-12-17,1935.46,1619.21,1170.47
1987-12-18,1984.62,1701.63,1259.77
1987-12-21,1987.59,1706.9,1265.57
1987-12-22,1990.77,1712.54,1271.77
1987-12-23,2016.25,1756.55,1320.73
1987-12-24,2007.18,1740.92,1303.04
1987-12-28,1955.8,1651.61,1202.83
1987-12-29,1947.97,1638.39,1188.4
1987-12-30,1974.08,1682.14,1236.05
1987-12-31,1967.96,1671.54,1224.43
1988-01-04,2142.2,1898.56,1466.94
1988-01-05,2164.69,1938.43,1513.15
1988-01-06,2166.86,1942.31,1517.69
1988-01-07,2185.06,1974.94,1556.09
1988-01-08,2037.13,1707.53,1240.2
1988-01-11,2071.35,1764.91,1302.71
1988-01-12,2053.95,1735.43,1270.01
1988-01-13,2057.24,1740.99,1276.11
1988-01-14,2057.86,1742.03,1277.26
1988-01-15,2109.51,1829.48,1373.43
1988-01-18,2108.03,1827.1,1370.69
1988-01-19,2086.53,1790.01,1328.88
1988-01-20,2030.61,1693.89,1221.91
1988-01-21,2034.88,1701.0,1229.6
1988-01-22,2062.96,1747.95,1280.63
1988-01-25,2110.4,1828.36,1369.0
1988-01-26,2088.67,1790.69,1326.69
1988-01-27,2087.0,1788.01,1323.64
1988-01-28,2119.76,1844.15,1385.85
1988-01-29,2151.35,1899.1,1447.94
1988-02-01,2233.56,1967.52,1511.25
1988-02-02,2238.25,1975.78,1520.62
1988-02-03,2208.93,1923.82,1460.71
1988-02-04,2208.93,1923.82,1460.71
1988-02-05,2197.89,1904.77,1438.95
1988-02-08,2181.62,1876.58,1407.0
1988-02-09,2204.53,1915.99,1451.46
1988-02-10,2247.74,1991.1,1536.95
1988-02-11,2241.44,1980.15,1524.2
1988-02-12,2256.24,2006.09,1554.22
1988-02-16,2275.42,2040.39,1594.01
1988-02-17,2269.95,2030.6,1582.54
1988-02-18,2258.6,2010.29,1558.8
1988-02-19,2290.9,2067.99,1625.83
1988-02-22,2326.18,2131.68,1700.94
1988-02-23,2320.83,2121.66,1689.03
1988-02-24,2315.73,2112.11,1677.72
1988-02-25,2290.72,2066.49,1623.53
1988-02-26,2298.51,2080.34,1639.92
1988-02-29,2345.39,2165.21,1740.45
1988-03-01,2440.01,2255.02,1828.12
1988-03-02,2446.85,2267.88,1843.66
1988-03-03,2445.87,2266.29,1841.63
1988-03-04,2440.49,2256.54,1829.66
1988-03-07,2441.22,2257.9,1831.31
1988-03-08,2460.02,2292.44,1873.43
1988-03-09,2456.57,2286.25,1865.75
1988-03-10,2408.92,2197.55,1757.16
1988-03-11,2419.03,2215.79,1779.12
1988-03-14,2432.1,2239.72,1807.95
1988-03-15,2429.91,2235.68,1803.06
1988-03-16,2452.99,2277.94,1854.27
1988-03-17,2476.54,2321.45,1907.49
1988-03-18,2475.55,2319.82,1905.39
1988-03-21,2453.76,2278.99,1855.28
1988-03-22,2454.75,2280.59,1857.32
1988-03-23,2455.48,2281.73,1858.8
1988-03-24,2404.65,2187.27,1743.56
1988-03-25,2360.41,2106.77,1647.49
1988-03-28,2356.39,2099.4,1638.92
1988-03-29,2374.77,2132.15,1677.27
1988-03-30,2356.49,2099.32,1638.53
1988-03-31,2364.03,2112.75,1654.09
1988-04-04,2437.42,2164.96,1697.26
1988-04-05,2460.33,2205.87,1745.29
1988-04-06,2526.76,2324.99,1886.66
1988-04-07,2533.08,2336.62,1901.0
1988-04-08,2564.23,2394.1,1971.15
1988-04-11,2571.16,2407.03,1987.11
1988-04-12,2582.73,2428.69,2013.74
1988-04-13,2584.79,2432.33,2018.37
1988-04-14,2472.1,2220.48,1754.57
1988-04-15,2472.34,2220.92,1754.92
1988-04-18,2466.9,2211.37,1743.52
1988-04-19,2454.57,2189.26,1717.54
1988-04-20,2437.63,2158.83,1681.81
1988-04-21,2440.31,2163.79,1687.53
1988-04-22,2475.7,2226.54,1760.94
1988-04-25,2498.23,2267.06,1809.01
1988-04-26,2511.72,2291.55,1838.32
1988-04-27,2510.46,2289.26,1835.56
1988-04-28,2499.16,2268.65,1810.78
1988-04-29,2486.92,2246.65,1784.34
1988-05-02,2589.25,2350.87,1889.24
1988-05-03,2603.49,2376.73,1920.41
1988-05-04,2576.93,2328.25,1861.65
1988-05-05,2561.73,2300.77,1828.88
1988-05-06,2548.66,2277.53,1801.09
1988-05-09,2539.23,2260.91,1781.27
1988-05-10,2549.9,2279.9,1803.72
1988-05-11,2507.32,2203.52,1713.17
1988-05-12,2512.58,2213.0,1724.14
1988-05-13,2541.48,2264.12,1783.79
1988-05-16,2560.54,2298.08,1823.93
1988-05-17,2527.76,2239.02,1753.7
1988-05-18,2487.82,2168.27,1670.4
1988-05-19,2500.01,2189.3,1694.79
1988-05-20,2504.51,2197.18,1703.77
1988-05-23,2482.72,2159.17,1659.48
1988-05-24,2509.29,2205.38,1712.75
1988-05-25,2511.8,2209.79,1717.88
1988-05-26,2520.34,2225.03,1735.58
1988-05-27,2508.24,2203.9,1710.76
1988-05-31,2594.78,2355.96,1887.82
1988-06-01,2741.39,2540.94,2090.79
1988-06-02,2727.41,2515.02,2058.8
1988-06-03,2738.87,2536.15,2084.95
1988-06-06,2745.17,2547.56,2099.13
1988-06-07,2725.95,2511.64,2054.84
1988-06-08,2791.1,2631.95,2202.37
1988-06-09,2777.43,2606.42,2170.22
1988-06-10,2788.26,2626.75,2195.83
1988-06-13,2789.93,2630.16,2200.0
1988-06-14,2819.5,2685.66,2269.74
1988-06-15,2820.91,2688.61,2273.37
1988-06-16,2772.68,2596.93,2156.97
1988-06-17,2782.1,2614.33,2178.76
1988-06-20,2764.3,2580.61,2136.71
1988-06-21,2792.49,2632.99,2201.88
1988-06-22,2833.54,2710.4,2298.98
1988-06-23,2825.04,2693.87,2278.06
1988-06-24,2814.31,2673.4,2252.09
1988-06-27,2765.9,2581.16,2135.66
1988-06-28,2799.37,2643.63,2212.97
1988-06-29,2785.65,2617.72,2180.44
1988-06-30,2811.56,2666.41,2241.27
1988-07-01,2893.22,2731.55,2297.02
1988-07-05,2936.04,2812.68,2399.24
1988-07-06,2895.81,2735.33,2300.39
1988-07-07,2893.21,2730.41,2294.41
1988-07-08,2874.4,2694.91,2249.9
1988-07-11,2880.15,2705.42,2263.17
1988-07-12,2851.35,2651.32,2195.5
1988-07-13,2867.03,2680.48,2231.73
1988-07-14,2877.06,2699.24,2255.16
1988-07-15,2896.05,2734.87,2300.04
1988-07-18,2879.54,2703.97,2260.94
1988-07-19,2857.95,2663.14,2209.84
1988-07-20,2874.24,2693.5,2247.63
1988-07-21,2838.6,2626.97,2164.24
1988-07-22,2804.82,2564.71,2087.2
1988-07-25,2817.44,2587.79,2115.17
1988-07-26,2822.79,2597.89,2127.43
1988-07-27,2794.28,2545.15,2062.76
1988-07-28,2831.73,2613.36,2145.68
1988-07-29,2895.72,2731.22,2290.94
1988-08-01,2997.82,2835.18,2395.97
1988-08-02,2996.02,2832.07,2391.89
